timestamp;buyer;seller;symbol;currency;price;quantity
86700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
87200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
87400;;;KELP;SEASHELLS;2015.0;1
87700;;;KELP;SEASHELLS;2013.0;1
87900;;;KELP;SEASHELLS;2017.0;1
87900;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
88000;;;KELP;SEASHELLS;2013.0;2
88000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
88100;;;KELP;SEASHELLS;2017.0;8
88300;;;KELP;SEASHELLS;2014.0;1
88500;;;KELP;SEASHELLS;2016.0;1
88900;;;KELP;SEASHELLS;2014.0;1
89100;;;KELP;SEASHELLS;2014.0;1
89100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
89200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
89600;;;KELP;SEASHELLS;2016.0;6
89600;;;KELP;SEASHELLS;2016.0;2
89600;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
89800;;;KELP;SEASHELLS;2014.0;1
89900;;;KELP;SEASHELLS;2014.0;2
89900;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
90000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
90000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
90100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
90300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
90900;;;KELP;SEASHELLS;2017.0;1
91000;;;KELP;SEASHELLS;2017.0;1
91100;;;KELP;SEASHELLS;2015.0;1
91100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
91200;;;KELP;SEASHELLS;2015.0;1
91200;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
91500;;;KELP;SEASHELLS;2015.0;15
91700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
92100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
92200;;;KELP;SEASHELLS;2015.0;8
92200;;;KELP;SEASHELLS;2015.0;2
92200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
92200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
92300;;;KELP;SEASHELLS;2018.0;12
92700;;;KELP;SEASHELLS;2015.0;1
92700;;;KELP;SEASHELLS;2016.0;1
92700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
92700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
92900;;;KELP;SEASHELLS;2016.0;1
92900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
93200;;;KELP;SEASHELLS;2019.0;1
93300;;;KELP;SEASHELLS;2019.0;1
93400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
93600;;;KELP;SEASHELLS;2023.0;1
93600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
93800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
94200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
94300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
94400;;;KELP;SEASHELLS;2023.0;1
94400;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
94600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
94900;;;KELP;SEASHELLS;2023.0;6
95000;;;KELP;SEASHELLS;2023.0;1
95000;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
95000;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
95600;;;KELP;SEASHELLS;2018.0;1
95700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
95800;;;RAINFOREST_RESIN;SEASHELLS;10005.0;7
96000;;;KELP;SEASHELLS;2016.0;2
96000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
96200;;;KELP;SEASHELLS;2017.0;1
96200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
96300;;;KELP;SEASHELLS;2016.0;1
96800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
96900;;;KELP;SEASHELLS;2018.0;14
97100;;;KELP;SEASHELLS;2018.0;1
97100;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
97200;;;KELP;SEASHELLS;2018.0;10
97200;;;KELP;SEASHELLS;2019.0;3
97300;;;KELP;SEASHELLS;2018.0;1
97600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;7
97700;;;KELP;SEASHELLS;2021.0;1
97900;;;KELP;SEASHELLS;2018.0;1
98400;;;KELP;SEASHELLS;2020.0;7
98800;;;KELP;SEASHELLS;2020.0;1
98800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
98900;;;KELP;SEASHELLS;2021.0;15
99000;;;KELP;SEASHELLS;2018.0;1
99400;;;KELP;SEASHELLS;2022.0;2
99400;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
99800;;;KELP;SEASHELLS;2022.0;4
99900;;;KELP;SEASHELLS;2018.0;1
100000;;;KELP;SEASHELLS;2020.0;1
100000;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
100200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
100500;;;RAINFOREST_RESIN;SEASHELLS;9995.0;8
100700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
100900;;;KELP;SEASHELLS;2018.0;8
101200;;;KELP;SEASHELLS;2019.0;1
101200;;;KELP;SEASHELLS;2022.0;15
101200;;;KELP;SEASHELLS;2022.0;2
101200;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
101500;;;KELP;SEASHELLS;2019.0;1
101500;;;KELP;SEASHELLS;2022.0;2
101500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
101500;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
101600;;;KELP;SEASHELLS;2019.0;5
101600;;;KELP;SEASHELLS;2019.0;1
102200;;;KELP;SEASHELLS;2021.0;1
102200;;;KELP;SEASHELLS;2021.0;2
102200;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
102300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
102600;;;KELP;SEASHELLS;2019.0;2
102600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
102600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
102700;;;RAINFOREST_RESIN;SEASHELLS;10005.0;6
103400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
104200;;;KELP;SEASHELLS;2019.0;1
104300;;;KELP;SEASHELLS;2019.0;1
104700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
104900;;;KELP;SEASHELLS;2021.0;1
104900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
105200;;;KELP;SEASHELLS;2018.0;1
105400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
105700;;;KELP;SEASHELLS;2020.0;1
106000;;;KELP;SEASHELLS;2018.0;4
106100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
106100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;5
106200;;;KELP;SEASHELLS;2021.0;13
106300;;;KELP;SEASHELLS;2018.0;1
106300;;;KELP;SEASHELLS;2018.0;4
106300;;;KELP;SEASHELLS;2018.0;4
106300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
106500;;;RAINFOREST_RESIN;SEASHELLS;10005.0;10
106600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
107400;;;KELP;SEASHELLS;2019.0;1
107400;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
107600;;;KELP;SEASHELLS;2020.0;1
108100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
108400;;;KELP;SEASHELLS;2019.0;1
108500;;;KELP;SEASHELLS;2017.0;1
108600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
108600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
109000;;;KELP;SEASHELLS;2017.0;1
109100;;;KELP;SEASHELLS;2017.0;1
109300;;;KELP;SEASHELLS;2017.0;1
109300;;;KELP;SEASHELLS;2020.0;11
109700;;;KELP;SEASHELLS;2018.0;1
110000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
110100;;;KELP;SEASHELLS;2018.0;1
110400;;;KELP;SEASHELLS;2018.0;7
110400;;;RAINFOREST_RESIN;SEASHELLS;10005.0;10
111000;;;KELP;SEASHELLS;2021.0;1
111000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
111100;;;KELP;SEASHELLS;2022.0;15
111100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
111300;;;KELP;SEASHELLS;2019.0;1
111700;;;KELP;SEASHELLS;2019.0;1
112100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
113000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;6
113300;;;KELP;SEASHELLS;2018.0;5
113700;;;KELP;SEASHELLS;2018.0;1
113700;;;KELP;SEASHELLS;2018.0;6
113700;;;KELP;SEASHELLS;2018.0;6
113800;;;KELP;SEASHELLS;2021.0;13
113800;;;KELP;SEASHELLS;2017.0;2
113800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
114100;;;KELP;SEASHELLS;2020.0;1
114400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
114800;;;KELP;SEASHELLS;2021.0;15
115300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
115700;;;KELP;SEASHELLS;2020.0;1
116000;;;KELP;SEASHELLS;2018.0;1
116000;;;KELP;SEASHELLS;2021.0;10
116200;;;KELP;SEASHELLS;2018.0;1
116200;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
116800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
116900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
116900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;7
117500;;;KELP;SEASHELLS;2018.0;2
117700;;;KELP;SEASHELLS;2018.0;1
118100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
118200;;;KELP;SEASHELLS;2017.0;1
118300;;;KELP;SEASHELLS;2018.0;1
118700;;;KELP;SEASHELLS;2017.0;10
119100;;;KELP;SEASHELLS;2019.0;2
119300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
119600;;;KELP;SEASHELLS;2017.0;1
119800;;;KELP;SEASHELLS;2019.0;1
119800;;;KELP;SEASHELLS;2018.0;1
119800;;;RAINFOREST_RESIN;SEASHELLS;10000.0;1
119900;;;KELP;SEASHELLS;2017.0;1
120000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
120300;;;KELP;SEASHELLS;2015.0;2
120300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
120400;;;KELP;SEASHELLS;2015.0;2
120500;;;KELP;SEASHELLS;2015.0;3
120500;;;KELP;SEASHELLS;2015.0;5
120500;;;KELP;SEASHELLS;2015.0;1
120500;;;KELP;SEASHELLS;2015.0;4
120500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
120600;;;KELP;SEASHELLS;2014.0;1
121100;;;KELP;SEASHELLS;2013.0;1
121500;;;KELP;SEASHELLS;2015.0;1
121500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
121800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
121900;;;KELP;SEASHELLS;2015.0;1
122300;;;KELP;SEASHELLS;2013.0;3
122300;;;KELP;SEASHELLS;2013.0;2
122600;;;KELP;SEASHELLS;2013.0;1
122800;;;KELP;SEASHELLS;2013.0;6
122900;;;KELP;SEASHELLS;2013.0;1
123000;;;KELP;SEASHELLS;2010.0;1
123000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
123200;;;KELP;SEASHELLS;2012.0;4
123200;;;KELP;SEASHELLS;2014.0;1
123500;;;KELP;SEASHELLS;2013.0;15
123600;;;KELP;SEASHELLS;2010.0;7
123700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;6
123800;;;KELP;SEASHELLS;2013.0;1
123800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
124000;;;KELP;SEASHELLS;2014.0;2
124000;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
124500;;;KELP;SEASHELLS;2011.0;3
124600;;;KELP;SEASHELLS;2013.0;1
125200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
125300;;;KELP;SEASHELLS;2012.0;1
125400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
125400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
125900;;;KELP;SEASHELLS;2014.0;6
126300;;;KELP;SEASHELLS;2013.0;2
126300;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
126400;;;KELP;SEASHELLS;2013.0;1
126400;;;KELP;SEASHELLS;2013.0;2
126400;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
126700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
127000;;;KELP;SEASHELLS;2014.0;2
127000;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
127400;;;KELP;SEASHELLS;2016.0;2
127400;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
127500;;;KELP;SEASHELLS;2014.0;1
127900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
127900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;7
128200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
128400;;;KELP;SEASHELLS;2013.0;1
128400;;;KELP;SEASHELLS;2014.0;2
128400;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
128700;;;RAINFOREST_RESIN;SEASHELLS;10005.0;6
128900;;;KELP;SEASHELLS;2015.0;1
128900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
129600;;;KELP;SEASHELLS;2014.0;1
129700;;;KELP;SEASHELLS;2015.0;3
130300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
130700;;;KELP;SEASHELLS;2016.0;1
130900;;;KELP;SEASHELLS;2014.0;2
131000;;;KELP;SEASHELLS;2016.0;1
131700;;;KELP;SEASHELLS;2013.0;9
131800;;;KELP;SEASHELLS;2014.0;4
131800;;;KELP;SEASHELLS;2014.0;1
131800;;;KELP;SEASHELLS;2014.0;12
132100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
132100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
132300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
132400;;;KELP;SEASHELLS;2016.0;1
132400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
132500;;;KELP;SEASHELLS;2013.0;14
132500;;;KELP;SEASHELLS;2013.0;1
132500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
133000;;;KELP;SEASHELLS;2013.0;13
133100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
133100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;4
133100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
133200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
133400;;;KELP;SEASHELLS;2013.0;1
133400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
133500;;;KELP;SEASHELLS;2015.0;1
133700;;;KELP;SEASHELLS;2013.0;1
134000;;;KELP;SEASHELLS;2015.0;1
134000;;;KELP;SEASHELLS;2014.0;2
134100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
134200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
134300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
134600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
134600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
134700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
134700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
134700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
134900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
134900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
135400;;;KELP;SEASHELLS;2013.0;9
135500;;;KELP;SEASHELLS;2015.0;1
135600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
135900;;;KELP;SEASHELLS;2017.0;2
135900;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
136000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
136300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
136500;;;KELP;SEASHELLS;2014.0;1
136500;;;KELP;SEASHELLS;2014.0;1
136500;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
137000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
137100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
137400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
137600;;;KELP;SEASHELLS;2015.0;1
137700;;;KELP;SEASHELLS;2014.0;3
137700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
137900;;;KELP;SEASHELLS;2016.0;1
137900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
138100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
138100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;7
138300;;;RAINFOREST_RESIN;SEASHELLS;9995.0;7
138500;;;KELP;SEASHELLS;2013.0;1
138500;;;KELP;SEASHELLS;2016.0;13
138600;;;KELP;SEASHELLS;2013.0;1
138600;;;KELP;SEASHELLS;2014.0;2
138900;;;KELP;SEASHELLS;2013.0;10
139000;;;KELP;SEASHELLS;2013.0;1
139400;;;KELP;SEASHELLS;2014.0;1
139400;;;KELP;SEASHELLS;2017.0;2
139400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
139400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
139400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
139600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
139700;;;KELP;SEASHELLS;2014.0;4
139700;;;KELP;SEASHELLS;2014.0;1
140100;;;KELP;SEASHELLS;2013.0;1
140600;;;KELP;SEASHELLS;2012.0;1
141600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
142600;;;KELP;SEASHELLS;2013.0;1
142800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
143100;;;KELP;SEASHELLS;2014.0;1
143100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
143600;;;KELP;SEASHELLS;2013.0;1
143600;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
144000;;;KELP;SEASHELLS;2016.0;1
144200;;;KELP;SEASHELLS;2015.0;1
144600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
145000;;;KELP;SEASHELLS;2012.0;1
145000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
145300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
145400;;;KELP;SEASHELLS;2012.0;1
145400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
145500;;;KELP;SEASHELLS;2015.0;1
145500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
145700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
145700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;8
146000;;;KELP;SEASHELLS;2012.0;6
146300;;;KELP;SEASHELLS;2012.0;15
146300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
146400;;;KELP;SEASHELLS;2012.0;9
146500;;;KELP;SEASHELLS;2014.0;1
146500;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
146600;;;RAINFOREST_RESIN;SEASHELLS;10000.0;4
146900;;;KELP;SEASHELLS;2013.0;1
147200;;;KELP;SEASHELLS;2016.0;14
147600;;;KELP;SEASHELLS;2012.0;1
147700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
147800;;;KELP;SEASHELLS;2014.0;1
148000;;;KELP;SEASHELLS;2015.0;9
148200;;;KELP;SEASHELLS;2013.0;1
148700;;;KELP;SEASHELLS;2013.0;1
148700;;;KELP;SEASHELLS;2016.0;2
148700;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
149500;;;KELP;SEASHELLS;2015.0;1
149700;;;KELP;SEASHELLS;2016.0;5
149800;;;KELP;SEASHELLS;2015.0;1
149800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
149800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
149900;;;KELP;SEASHELLS;2013.0;5
150000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
150200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
150400;;;KELP;SEASHELLS;2013.0;1
150500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
150600;;;KELP;SEASHELLS;2013.0;1
151500;;;KELP;SEASHELLS;2014.0;1
151600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
152200;;;KELP;SEASHELLS;2014.0;5
152300;;;KELP;SEASHELLS;2017.0;9
152300;;;KELP;SEASHELLS;2017.0;2
152300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
152600;;;KELP;SEASHELLS;2013.0;1
153000;;;RAINFOREST_RESIN;SEASHELLS;9995.0;3
153300;;;KELP;SEASHELLS;2017.0;14
153500;;;KELP;SEASHELLS;2017.0;1
153500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
153600;;;KELP;SEASHELLS;2017.0;14
154300;;;KELP;SEASHELLS;2015.0;6
154300;;;KELP;SEASHELLS;2015.0;2
154300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
154700;;;KELP;SEASHELLS;2019.0;11
154800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
154900;;;KELP;SEASHELLS;2015.0;15
155100;;;KELP;SEASHELLS;2015.0;1
155200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
155500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
155700;;;KELP;SEASHELLS;2016.0;1
155700;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
156200;;;KELP;SEASHELLS;2014.0;7
156500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
156600;;;KELP;SEASHELLS;2015.0;1
156600;;;KELP;SEASHELLS;2015.0;2
156600;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
156600;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
156900;;;KELP;SEASHELLS;2015.0;1
157000;;;KELP;SEASHELLS;2015.0;1
157300;;;KELP;SEASHELLS;2015.0;4
157400;;;KELP;SEASHELLS;2014.0;9
157400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;10
157500;;;KELP;SEASHELLS;2014.0;1
157700;;;KELP;SEASHELLS;2016.0;1
158100;;;KELP;SEASHELLS;2014.0;1
158200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
158300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;7
158800;;;KELP;SEASHELLS;2016.0;1
159200;;;RAINFOREST_RESIN;SEASHELLS;9995.0;9
159300;;;KELP;SEASHELLS;2014.0;1
160000;;;KELP;SEASHELLS;2018.0;2
160000;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
160300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
160400;;;KELP;SEASHELLS;2017.0;1
160400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
160500;;;KELP;SEASHELLS;2018.0;13
160600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
161000;;;KELP;SEASHELLS;2015.0;8
161600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
162400;;;KELP;SEASHELLS;2015.0;4
162600;;;KELP;SEASHELLS;2018.0;1
162900;;;RAINFOREST_RESIN;SEASHELLS;9995.0;4
163500;;;KELP;SEASHELLS;2016.0;2
163500;;;KELP;SEASHELLS;2016.0;2
163500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
163800;;;KELP;SEASHELLS;2015.0;1
163800;;;KELP;SEASHELLS;2018.0;13
163900;;;KELP;SEASHELLS;2015.0;2
163900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
164600;;;KELP;SEASHELLS;2018.0;1
164800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
164800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;6
165100;;;KELP;SEASHELLS;2018.0;1
165200;;;KELP;SEASHELLS;2017.0;6
166000;;;KELP;SEASHELLS;2019.0;1
166400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
167000;;;KELP;SEASHELLS;2017.0;5
167100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
167300;;;KELP;SEASHELLS;2016.0;11
167800;;;KELP;SEASHELLS;2019.0;1
167800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
167900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
168000;;;RAINFOREST_RESIN;SEASHELLS;10005.0;8
169000;;;KELP;SEASHELLS;2019.0;3
169900;;;KELP;SEASHELLS;2017.0;1
170200;;;KELP;SEASHELLS;2017.0;1
170200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
171000;;;KELP;SEASHELLS;2019.0;3
171100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
171400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
171600;;;KELP;SEASHELLS;2018.0;4
171900;;;KELP;SEASHELLS;2017.0;1
171900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
172100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
172600;;;KELP;SEASHELLS;2017.0;2
172600;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
172700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
173300;;;KELP;SEASHELLS;2017.0;2
173400;;;KELP;SEASHELLS;2017.0;2
173400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
173400;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
173500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
173800;;;KELP;SEASHELLS;2020.0;1
173900;;;RAINFOREST_RESIN;SEASHELLS;10005.0;9
174000;;;KELP;SEASHELLS;2017.0;1
174000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
174300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
174400;;;KELP;SEASHELLS;2017.0;1
175800;;;KELP;SEASHELLS;2020.0;1
175800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
176000;;;KELP;SEASHELLS;2017.0;1
176000;;;KELP;SEASHELLS;2017.0;1
176000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
176100;;;KELP;SEASHELLS;2021.0;2
176100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
176100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
176600;;;KELP;SEASHELLS;2018.0;1
176900;;;KELP;SEASHELLS;2018.0;5
177400;;;KELP;SEASHELLS;2018.0;1
177600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
177700;;;KELP;SEASHELLS;2018.0;1
177700;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
177900;;;KELP;SEASHELLS;2018.0;14
178000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
178700;;;KELP;SEASHELLS;2018.0;1
178800;;;KELP;SEASHELLS;2021.0;5
178900;;;KELP;SEASHELLS;2018.0;1
179000;;;KELP;SEASHELLS;2021.0;2
179000;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
179100;;;KELP;SEASHELLS;2018.0;1
179300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
179600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
179800;;;RAINFOREST_RESIN;SEASHELLS;9995.0;8
179900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
180000;;;KELP;SEASHELLS;2020.0;11
180100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
180300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
180500;;;KELP;SEASHELLS;2020.0;6
180500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
